bird_id,theme,head,eyes,body,tail,wingLeft,wingRight,feet,beak
2341,sunset,var2,var1,var2,var2,2600,var2,var2,1f430
2342,chocolate,var0,1f60f,var0,1f98b,var0,var0,var0,1f60f
2343,ocean,2694-fe0f,1f60d,var0,var0,var0,var0,var0,1f60d
2344,hymn,1f48e,var3,var0,var0,var0,var0,var0,1f430
2345,defaultyellow,2694-fe0f,var2,var0,var0,var0,var0,var0,1f430
2346,denim,var3,1f62c,var3,var3,var3,1f32a-fe0f,var3,1f62c
2347,lola,var1,1f92f,var1,1f48e,var1,var1,var1,1f92f
2348,bandicoot,1fa78,var2,var4,var4,var4,1fa78,var4,1f430
2349,chilipepper,var2,var3,var2,polkadot,var2,var2,var2,1f430
2350,lola,var1,1f9df,var1,1f9df,var1,var1,var1,1f9df
2351,bandicoot,var2,1f60f,var2,1f525,var2,var2,var2,1f60f
2352,sunset,var1,var1,var1,2600,var1,var1,var1,1f430
2353,retrosteel,var2,rasta,var2,var2,1f48e,var2,var2,rasta
2354,beige,2694-fe0f,1f62c,var4,var4,var4,var4,var4,1f62c
2355,retrosteel,1f30b,263a-fe0f,var3,var3,var3,var3,var3,263a-fe0f
2356,defaultyellow,var0,1f9df,var0,1f9df,var0,var0,var0,1f9df
2357,seafoam,var4,1f970,var4,1f409,1f409,var4,var4,1f970
2358,lola,1f525,1f60e,var0,var0,var0,var0,var0,1f60e
2359,bandicoot,1fa78,1f970,var4,var4,1fa78,var4,var4,1f970
2360,bandicoot,var1,1f609,var1,var1,1f525,var1,var1,1f609
2361,blue,var1,1f970,var1,var1,var1,1f48e,var1,1f970
2362,bandicoot,var4,1f60d,var4,1f525,var4,var4,var4,1f60d
2363,streetlime,var3,1f60d,var3,var3,var3,var3,var3,1f60d
2364,blue,var3,1f32b,var3,var3,1f30a,var3,var3,var0
2365,defaultyellow,var4,1f9df,var4,var4,1f9df,var4,var4,1f9df
2366,chilipepper,var1,1f970,var1,1fa78,1fa78,var1,var1,1f970
2367,defaultyellow,var1,263a-fe0f,var1,var1,var1,1f30b,var1,263a-fe0f
2368,nightwing,var2,1f60f,var2,var2,var2,1f916,var2,1f60f
2369,black,var4,rasta,var4,var4,1f32a-fe0f,var4,var4,rasta
2370,nineties,var4,1f620,var4,var4,var4,1f30b,var4,1f620
2371,periwinkle,var3,1f60d,var3,var3,var3,1f30b,var3,1f60d
2372,chocolate,1f98b,263a-fe0f,var0,var0,1f98b,var0,var0,263a-fe0f
2373,icicle,var4,1f9df,var4,var4,var4,1f9df,var4,1f9df
2374,chocolate,var1,1f62c,var1,1f98b,var1,var1,var1,1f62c
2375,pumpkin,var2,1f618,var2,var2,var2,1f48e,var2,1f618
2376,oddworldabe,1f98b,1f970,var2,var2,var2,var2,var2,1f970
2377,sunset,var1,1f609,var1,var1,var1,2600,var1,1f609
2378,defaultyellow,var3,1f61e,var3,var3,var3,1f98b,var3,1f61e
2379,defaultyellow,goldtrim,1f60d,var3,goldtrim,var3,var3,var3,1f60d
2380,defaultyellow,1f916,263a-fe0f,var2,var2,1f916,var2,var2,263a-fe0f
2381,nightwing,var3,1f609,var3,var3,var3,1f916,var3,1f609
2382,seafoam,var4,1f60e,var4,var4,1f409,var4,var4,1f60e
2383,punkblue,var0,1f9df,var0,var0,var0,var0,var0,1f9df
2384,sunset,var4,1f60d,var4,var4,var4,2600,var4,1f60d
2385,pumpkin,var2,1f60f,var2,var2,1fa78,1fa78,var2,1f60f
2386,chilipepper,1f525,1f61e,var0,1f525,var0,var0,var0,1f61e
2387,ocean,1f30a,1f618,var3,var3,var3,var3,var3,1f618
2388,washedpink,var1,1f60d,var1,var1,var1,var1,var1,1f60d
2389,defaultyellow,2694-fe0f,1f618,var2,var2,var2,var2,var2,1f618
2390,duckeggblue,var3,var3,var3,1f916,var3,1f916,var3,1f430
2391,blue,var4,1f60f,var4,1f30a,var4,var4,var4,1f60f
2392,ocean,var3,1f60f,var3,var3,1f30a,var3,var3,1f60f
2393,pumpkin,var3,1f60d,var3,var3,1f525,var3,var3,1f60d
2394,defaultyellow,var0,1f9df,var0,var0,var0,var0,var0,1f9df
2395,chilipepper,1f525,263a-fe0f,var1,var1,var1,var1,var1,263a-fe0f
2396,sunkissed,var1,1f92f,var1,2600,var1,var1,var1,1f92f
2397,retrosteel,var1,1f92f,var1,var1,1f30a,var1,var1,1f92f
2398,defaultyellow,var3,1f609,var3,var3,1f409,var3,var3,1f609
2399,retrosteel,1f48e,1f618,var0,var0,var0,var0,var0,1f618
2400,chocolate,var1,var0,var1,1f98b,var1,var1,var1,1f430
2401,bandicoot,var4,1f32b,var4,var4,var4,1f98b,var4,var2
2402,icicle,var0,1f60e,var0,var0,2694-fe0f,var0,var0,1f60e
2403,defaultyellow,1f30b,rasta,var1,var1,var1,var1,var1,rasta
2404,oddworldabe,var1,1f609,var1,1f98b,var1,var1,var1,1f609
2405,defaultyellow,var4,263a-fe0f,var4,1f48e,var4,var4,var4,263a-fe0f
2406,electrik,var0,1f620,var0,1f9be,var0,var0,var0,1f620
2407,black,2694-fe0f,rasta,var3,var3,var3,var3,var3,rasta
2408,defaultyellow,var4,1f618,var4,var4,1f30a,var4,var4,1f618
2409,green,var3,rasta,var3,polkadot,var3,var3,var3,rasta
2410,seafoam,1f409,var0,var1,1f409,var1,var1,var1,1f430
2411,bandicoot,1f525,1f60e,var0,var0,var0,var0,var0,1f60e
2412,defaultyellow,var3,1f9df,var3,var3,var3,var3,var3,1f9df
2413,sunkissed,2694-fe0f,1f92f,var2,var2,var2,var2,var2,1f92f
2414,sunset,var1,1f618,var1,2600,var1,var1,var1,1f618
2415,copper,var0,1f970,var0,var0,var0,goldtrim,var0,1f970
2416,nightwing,var1,1f620,var1,var1,1f9be,var1,var1,1f620
2417,lola,var0,1f61e,var0,var0,1f98b,var0,var0,1f61e
2418,duckeggblue,var4,1f61e,var4,1f916,var4,var4,var4,1f61e
2419,lola,var2,1f60e,var2,var2,var2,1f98b,var2,1f60e
2420,eggplant,var0,1f62c,var0,var0,var0,1f30b,var0,1f62c
2421,chilipepper,var3,1f609,var3,1fa78,var3,1fa78,var3,1f609
2422,defaultyellow,var2,1f609,var2,var2,polkadot,polkadot,var2,1f609
2423,pumpkin,1f9be,1f9df,var1,var1,var1,var1,var1,1f9df
2424,pumpkin,1fa78,1f970,var1,var1,1fa78,var1,var1,1f970
2425,lola,var4,1f60f,var4,var4,var4,1f98b,var4,1f60f
2426,defaultyellow,var2,1f976,var2,var2,var2,var2,var2,1f976
2427,ocean,var0,263a-fe0f,var0,1f4a7,var0,var0,var0,263a-fe0f
2428,defaultyellow,var0,1f970,var0,var0,var0,1f30a,var0,1f970
2429,denim,1f32a-fe0f,var2,var2,var2,var2,var2,var2,1f430
2430,bandicoot,1fa78,1f970,var3,1fa78,var3,var3,var3,1f970
2431,duckeggblue,1f916,1f60d,var4,var4,var4,var4,var4,1f60d
2432,lola,var0,1f92f,var0,1f98b,1f98b,var0,var0,1f92f
2433,bandicoot,1f98b,1f618,var4,1f98b,1f98b,var4,var4,1f618
2434,oddworldabe,1f98b,rasta,var2,var2,var2,var2,var2,rasta
2435,puff,var3,rasta,var3,2694-fe0f,var3,var3,var3,rasta
2436,eggplant,var1,1f609,var1,var1,1f4a7,var1,var1,1f609
2437,red,var4,1f61e,var4,var4,var4,var4,var4,1f61e
2438,oddworldabe,1f98b,1f609,var3,var3,var3,var3,var3,1f609
2439,ocean,1f9df,1f62c,var4,var4,var4,1f9df,var4,1f62c
2440,rift,var0,rasta,var0,1f30b,var0,var0,var0,rasta
2441,bandicoot,var0,1f61e,var0,var0,var0,1f525,var0,1f61e
2442,nightwing,2694-fe0f,1f618,var4,var4,var4,var4,var4,1f618
2443,chilipepper,1f525,1f62c,var4,var4,var4,var4,var4,1f62c
2444,seafoam,1f409,1f60d,var4,var4,var4,var4,var4,1f60d
2445,seafoam,var1,1f32b,var1,var1,var1,1f409,var1,var4
2446,green,var3,1f92f,var3,var3,var3,var3,var3,1f92f
2447,icicle,var2,1f60d,var2,var2,cyberbird,var2,var2,1f60d
2448,copper,var3,1f62c,var3,var3,var3,var3,var3,1f62c
2449,ocean,1f32a-fe0f,1f60e,var2,var2,var2,var2,var2,1f60e
2450,defaultyellow,var0,var0,var0,1f48e,var0,var0,var0,1f54a-fe0f
2451,rmrkpink,var3,1f61e,var3,var3,var3,goldtrim,var3,1f61e
2452,eggplant,var4,1f60f,var4,var4,1f30b,var4,var4,1f60f
2453,lavender,var2,1f60f,var2,var2,2694-fe0f,var2,var2,1f60f
2454,eggplant,var0,1f60f,var0,1f30a,var0,var0,var0,1f60f
2455,orange,var0,263a-fe0f,var0,var0,var0,var0,var0,263a-fe0f
2456,denim,var1,1f9df,var1,1f30a,var1,var1,var1,1f9df
2457,ocean,var4,1f60f,var4,var4,1f4a7,var4,var4,1f60f
2458,defaultyellow,var3,1f609,var3,var3,var3,1f48e,var3,1f609
2459,gumpop,var3,263a-fe0f,var3,1f9be,var3,var3,var3,263a-fe0f
2460,bandicoot,var3,1f60e,var3,var3,var3,1f525,var3,1f60e
2461,pistachio,var0,1f60f,var0,1f9df,var0,var0,var0,1f60f
2462,defaultyellow,1f9be,1f620,var1,var1,1f9be,var1,var1,1f620
2463,chilipepper,1fa78,1f60f,var1,var1,var1,1fa78,var1,1f60f
2464,punkblue,var4,1f62c,var4,var4,1f9be,1f9be,var4,1f62c
2465,retrosteel,var0,1f618,var0,var0,var0,1f30a,var0,1f618
2466,chilipepper,var2,1f60f,var2,var2,2694-fe0f,2694-fe0f,var2,1f60f
2467,duckeggblue,1f916,var2,var3,var3,var3,var3,var3,1f430
2468,red,1f525,1f60f,var2,var2,var2,var2,var2,1f60f
2469,defaultyellow,2694-fe0f,1f970,var0,var0,var0,var0,var0,1f970
2470,hymn,var1,1f970,var1,var1,1f48e,var1,var1,1f970
2471,defaultyellow,var3,1f609,var3,1f9df,var3,var3,var3,1f609
2472,steelgray,goldtrim,1f60d,var1,var1,var1,var1,var1,1f60d
2473,defaultyellow,var3,1f60d,var3,1f48e,var3,var3,var3,1f60d
2474,punkblue,var2,1f61e,var2,var2,var2,2694-fe0f,var2,1f61e
2475,nightwing,1f916,1f62c,var0,1f916,var0,var0,var0,1f62c
2476,lola,var4,1f61e,var4,var4,1fa78,1fa78,var4,1f61e
2477,defaultyellow,var4,1f620,var4,var4,var4,1f30a,var4,1f620
2478,hymn,var0,1f62c,var0,var0,var0,1f32a-fe0f,var0,1f62c
2479,rift,var1,1f9df,var1,var1,var1,1f9df,var1,1f9df
2480,bandicoot,var3,1f61e,var3,var3,var3,1f98b,var3,1f61e
2481,defaultyellow,var2,1f60d,var2,1f916,var2,var2,var2,1f60d
2482,nightwing,var1,1f62c,var1,var1,1f916,var1,var1,1f62c
2483,retrosteel,var4,1f609,var4,var4,1f48e,var4,var4,1f609
2484,red,2694-fe0f,1f970,var2,var2,var2,var2,var2,1f970
2485,defaultyellow,var4,var2,var4,1f32a-fe0f,var4,var4,var4,1f430
2486,rift,1f9be,1f620,var2,var2,var2,var2,var2,1f620
2487,denim,var4,1f9df,var4,var4,1f48e,var4,var4,1f9df
2488,sunkissed,var3,1f60d,var3,var3,var3,2600,var3,1f60d
2489,puff,2694-fe0f,1f609,var1,var1,var1,var1,var1,1f609
2490,blue,var2,1f618,var2,var2,var2,1f30a,var2,1f618
2491,defaultyellow,var3,1f92f,var3,var3,var3,1f916,var3,1f92f
2492,hell,var2,1f970,var2,var2,var2,var2,var2,1f970
2493,olive,var4,1f62c,var4,var4,var4,var4,var4,1f62c
2494,gold,var3,1f609,var3,var3,var3,var3,var3,1f609
2495,electrik,var0,1f60f,var0,cyberbird,var0,var0,var0,1f60f
2496,retrosteel,var2,1f618,var2,var2,var2,1f32a-fe0f,var2,1f618
2497,seafoam,var4,1f60e,var4,var4,var4,1f409,var4,1f60e
2498,defaultyellow,var1,rasta,var1,var1,1f30b,var1,var1,rasta
2499,defaultyellow,var0,1f620,var0,var0,var0,1f32a-fe0f,var0,1f620
2500,defaultyellow,var4,1f609,var4,var4,1f525,1f525,var4,1f609
2501,seafoam,var3,1f609,var3,var3,var3,1f409,var3,1f609
2502,seafoam,var3,1f970,var3,1f409,var3,var3,var3,1f970
2503,brushed,var1,1f618,var1,var1,var1,1f9be,var1,1f618
2504,sunkissed,2600,1f92f,var0,var0,var0,var0,var0,1f92f
2505,icicle,2694-fe0f,1f609,var2,var2,var2,var2,var2,1f609
2506,bandicoot,1f409,1f609,var3,var3,var3,var3,var3,1f609
2507,ocean,var0,var4,var0,var0,1f48e,var0,var0,1f430
2508,defaultyellow,var3,1f970,var3,var3,1f9be,var3,var3,1f970
2509,nebula,var1,1f61e,var1,1f9be,var1,var1,var1,1f61e
2510,seafoam,var3,1f618,var3,1f409,var3,var3,var3,1f618
2511,green,polkadot,1f60f,var1,var1,polkadot,var1,var1,1f60f
2512,red,var0,1f62c,var0,var0,goldtrim,var0,var0,1f62c
2513,defaultyellow,var1,var1,var1,var1,1f916,var1,var1,1f430
2514,punkblue,var3,1f609,var3,var3,var3,var3,var3,1f609
2515,defaultyellow,var0,1f60f,var0,var0,var0,var0,var0,1f60f
2516,seafoam,var3,1f618,var3,var3,1f409,var3,var3,1f618
2517,defaultyellow,var2,1f609,var2,var2,1f30b,var2,var2,1f609
2518,seafoam,var4,1f32b,var4,1f409,var4,var4,var4,var0
2519,duckeggblue,var4,1f618,var4,var4,var4,var4,var4,1f618
2520,blue,var4,1f62c,var4,var4,1f30a,var4,var4,1f62c
2521,retrosteel,var2,1f9df,var2,var2,var2,var2,var2,1f9df
2522,seafoam,var4,rasta,var4,1f409,var4,var4,var4,rasta
2523,oddworldabe,var1,1f60d,var1,var1,polkadot,polkadot,var1,1f60d
2524,retrosteel,var4,1f60d,var4,var4,var4,goldtrim,var4,1f60d
2525,defaultyellow,goldtrim,1f61e,var0,var0,var0,var0,var0,1f61e
2526,defaultyellow,var4,1f60f,var4,1f916,var4,var4,var4,1f60f
2527,red,var2,1f618,var2,var2,var2,1f525,var2,1f618
2528,lola,var4,1f618,var4,1f98b,var4,var4,var4,1f618
2529,sunset,var3,1f62c,var3,var3,var3,var3,var3,1f62c
2530,camouflage,var2,1f60f,var2,var2,var2,var2,var2,1f60f
2531,green,var4,rasta,var4,var4,var4,var4,var4,rasta
2532,blue,var4,1f609,var4,var4,1f32a-fe0f,var4,var4,1f609
2533,camouflage,var3,rasta,var3,var3,var3,var3,var3,rasta
2534,oddworldabe,var2,1f60f,var2,1f98b,var2,var2,var2,1f60f
2535,pistachio,1f30b,1f92f,var4,1f30b,var4,var4,var4,1f92f
2536,sunset,cyberbird,1f618,var4,cyberbird,var4,var4,var4,1f618
2537,rift,var4,1f60f,var4,var4,2694-fe0f,var4,var4,1f60f
2538,defaultyellow,var4,var4,var4,var4,var4,var4,var4,1f430
2539,defaultyellow,var0,1f620,var0,var0,1f9be,var0,var0,1f620
2540,defaultyellow,1f916,1f60f,var0,var0,var0,var0,var0,1f60f
2541,grafitti,var0,1f609,var0,var0,var0,var0,var0,1f609
2542,gumpop,var4,1f60f,var4,var4,var4,var4,var4,1f60f
2543,pumpkin,1fa78,1f32b,var3,1fa78,var3,var3,var3,var3
2544,olive,var2,1f60f,var2,var2,1f30b,var2,var2,1f60f
2545,blue,var1,1f60e,var1,var1,1f32a-fe0f,var1,var1,1f60e
2546,defaultyellow,var1,1f60f,var1,var1,1f30b,var1,var1,1f60f
2547,red,var2,1f60e,var2,var2,1fa78,1fa78,var2,1f60e
2548,mango,var3,1f609,var3,var3,var3,2694-fe0f,var3,1f609
2549,nightwing,var0,1f60d,var0,var0,1f916,var0,var0,1f60d
2550,hell,var4,1f61e,var4,var4,var4,var4,var4,1f61e
2551,seafoam,var3,1f609,var3,var3,var3,1f409,var3,1f609
2552,hymn,var1,1f618,var1,1f32a-fe0f,var1,var1,var1,1f618
2553,nightwing,var2,1f92f,var2,1f916,var2,var2,var2,1f92f
2554,duckeggblue,var1,var1,var1,var1,1f9be,var1,var1,1f430
2555,nightwing,var0,1f47f,var0,1f916,var0,var0,var0,1f47f
2556,black,var0,rasta,var0,var0,polkadot,var0,var0,rasta
2557,sunkissed,var2,1f62c,var2,var2,var2,2600,var2,1f62c
2558,defaultyellow,var0,1f62c,var0,1f409,var0,var0,var0,1f62c
2559,kusama,var1,1f609,var1,1f9be,var1,var1,var1,1f609
2560,mattel,var3,rasta,var3,var3,var3,2694-fe0f,var3,rasta
2561,retrosteel,var1,1f618,var1,var1,var1,1f9be,var1,1f618
2562,ocean,var4,1f970,var4,var4,1f48e,var4,var4,1f970
2563,streetlime,var4,var3,var4,var4,var4,var4,var4,1f430
2564,kusama,var3,rasta,var3,var3,var3,var3,var3,rasta
2565,blue,var2,263a-fe0f,var2,var2,var2,1f30a,var2,263a-fe0f
2566,blue,var2,var4,var2,1f48e,var2,var2,var2,1f430
2567,gumpop,var1,var4,var1,1f30b,1f30b,var1,var1,1f9db-200d-2642-fe0f
2568,denim,var0,var0,var0,1f48e,var0,var0,var0,1f430
2569,hell,var4,1f618,var4,var4,var4,var4,var4,1f618
2570,ocean,var1,1f970,var1,var1,var1,1f30a,var1,1f970
2571,duckeggblue,var0,1f60d,var0,var0,var0,var0,var0,1f60d
2572,defaultyellow,1f4a7,1f61e,var0,var0,var0,var0,var0,1f61e
2573,seafoam,var2,var0,var2,cyberbird,var2,var2,var2,1f430
2574,gold,var4,1f609,var4,var4,2694-fe0f,var4,var4,1f609
2575,chilipepper,var1,1f618,var1,1fa78,var1,1fa78,var1,1f618
2576,seafoam,var4,1f970,var4,1f409,var4,var4,var4,1f970
2577,defaultyellow,var4,1f61e,var4,var4,var4,1f98b,var4,1f61e
2578,eggplant,var3,1f609,var3,var3,var3,1f30a,var3,1f609
2579,cheetos,var1,1f618,var1,var1,var1,1f30b,var1,1f618
2580,defaultyellow,polkadot,1f60e,var2,var2,var2,var2,var2,1f60e
2581,denim,var2,1f62c,var2,var2,var2,1f48e,var2,1f62c
2582,red,var4,1f60d,var4,var4,1fa78,1fa78,var4,1f60d
2583,defaultyellow,var2,1f620,var2,var2,var2,var2,var2,1f620
2584,defaultyellow,var4,var4,var4,var4,1f48e,var4,var4,1f54a-fe0f
2585,seafoam,var2,var3,var2,var2,1f409,var2,var2,1f430
2586,duckeggblue,var0,1f62c,var0,var0,var0,1f916,var0,1f62c
2587,nightwing,var1,1f970,var1,var1,var1,1f9be,var1,1f970
2588,defaultyellow,var4,1f62c,var4,var4,var4,var4,var4,1f62c
2589,blue,var0,1f60f,var0,var0,var0,var0,var0,1f60f
2590,hymn,var4,263a-fe0f,var4,var4,1f32a-fe0f,var4,var4,263a-fe0f
2591,seafoam,var2,1f9df,var2,1f9df,var2,var2,var2,1f9df
2592,wine,var3,263a-fe0f,var3,var3,var3,var3,var3,263a-fe0f
2593,brushed,var0,rasta,var0,var0,1f30b,var0,var0,rasta
2594,sunset,var1,var0,var1,var1,var1,2600,var1,1f430
2595,defaultyellow,var2,1f618,var2,var2,1f525,var2,var2,1f618
2596,blue,1f48e,1f609,var3,var3,var3,var3,var3,1f609
